batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"refined","sub_gelu","upstream-profile-8","intent","0","optimization","2","pass","0.0098879998549819","0.026271999813616276","0.37637027729640654","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/intent/repeat-0/optimization-2/candidate.py",""
"refined","exp","upstream-profile-8","intent","0","optimization","3","pass","0.0098879998549819","0.007823999971151352","1.2638036671064579","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/optimization-3/candidate.py",""
"refined","cos","upstream-profile-8","intent","0","optimization","5","pass","0.007775999838486314","0.007840000092983246","0.9918367023293517","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/optimization-5/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","optimization","2","pass","0.04484800063073635","0.046880001202225685","0.9566552790234812","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/optimization-2/candidate.py",""
"refined","permute_copy","upstream-profile-2","triton","0","optimization","1","pass","0.006152000278234482","0.0066720000468194485","0.9220623853513233","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/triton/repeat-0/optimization-1/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","triton","0","optimization","5","pass","0.04480000026524067","0.0468480009585619","0.9562841391005621","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/triton/repeat-0/optimization-5/candidate.py",""
"refined","sub_gelu","upstream-profile-8","triton","0","optimization","3","pass","0.010015999898314476","0.026399999856948853","0.37939393759800055","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/triton/repeat-0/optimization-3/candidate.py",""
"refined","exp","upstream-profile-8","intent","0","optimization","4","pass","0.006680000107735395","0.007840000092983246","0.8520408199629942","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/optimization-4/candidate.py",""
"refined","sub_gelu","upstream-profile-8","intent","0","optimization","3","pass","0.009839999955147505","0.02635199949145317","0.3734061985823483","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/intent/repeat-0/optimization-3/candidate.py",""
"refined","sub_gelu","upstream-profile-8","triton","0","optimization","4","pass","0.009999999776482582","0.026399999856948853","0.37878787237381145","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/triton/repeat-0/optimization-4/candidate.py",""
"refined","permute_copy","upstream-profile-2","intent","0","optimization","1","pass","0.006784000201150775","0.006240000016987324","1.0871795164555296","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/intent/repeat-0/optimization-1/candidate.py",""
"refined","exp_mean","upstream-profile-8","triton","0","optimization","1","agent_program_error","","","","candidate_load","'function' object has no attribute 'arg_names'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/triton/repeat-0/optimization-1/candidate.py",""
"refined","permute_copy","upstream-profile-2","triton","0","optimization","2","pass","0.007183999987319112","0.006192000117152929","1.1602066943471414","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/triton/repeat-0/optimization-2/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","optimization","3","pass","0.04484800063073635","0.046880001202225685","0.9566552790234812","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/optimization-3/candidate.py",""
"refined","permute_copy","upstream-profile-2","triton","0","optimization","3","pass","0.0059200001414865255","0.0059200001414865255","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/triton/repeat-0/optimization-3/candidate.py",""
"refined","exp","upstream-profile-8","intent","0","optimization","5","pass","0.0059200001414865255","0.007719999877735972","0.766839408710285","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/optimization-5/candidate.py",""
"refined","exp_mean","upstream-profile-8","intent","0","optimization","1","pass","0.007967999903485179","0.014287999831140041","0.557670772512139","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/intent/repeat-0/optimization-1/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","optimization","4","pass","0.04484800063073635","0.046880001202225685","0.9566552790234812","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/optimization-4/candidate.py",""
"refined","sub_gelu","upstream-profile-8","triton","0","optimization","5","agent_program_error","","","","candidate_load","'function' object has no attribute 'arg_names'","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/triton/repeat-0/optimization-5/candidate.py",""
"refined","sub_gelu","upstream-profile-8","intent","0","optimization","4","pass","0.0098879998549819","0.026255999691784382","0.3765996332669023","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/intent/repeat-0/optimization-4/candidate.py",""
"refined","permute_copy","upstream-profile-2","intent","0","optimization","2","pass","0.007791999960318208","0.006240000016987324","1.248717938959268","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/intent/repeat-0/optimization-2/candidate.py",""
"refined","permute_copy","upstream-profile-2","triton","0","optimization","4","pass","0.007823999971151352","0.007087999954819679","1.1038374747493063","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/triton/repeat-0/optimization-4/candidate.py",""
"refined","exp_mean","upstream-profile-8","intent","0","optimization","2","pass","0.007840000092983246","0.01432000007480383","0.5474860371528767","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/intent/repeat-0/optimization-2/candidate.py",""
"refined","permute_copy","upstream-profile-2","intent","0","optimization","3","pass","0.007848000153899193","0.0060079998802393675","1.3062583738910656","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/intent/repeat-0/optimization-3/candidate.py",""
"refined","exp_mean","upstream-profile-8","triton","0","optimization","2","pass","0.009856000076979399","0.014336000196635723","0.6874999959397559","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/triton/repeat-0/optimization-2/candidate.py",""
"refined","min","upstream-profile-4","triton","0","optimization","1","pass","0.020111999474465847","0.01470400020480156","1.3677910224660033","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/min/triton/repeat-0/optimization-1/candidate.py",""
"refined","sub_gelu","upstream-profile-8","intent","0","optimization","5","pass","0.01003200002014637","0.023399999365210533","0.4287179612090605","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/intent/repeat-0/optimization-5/candidate.py",""
"refined","permute_copy","upstream-profile-2","triton","0","optimization","5","pass","0.0062240001279860735","0.006240000016987324","0.9974359152311388","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/triton/repeat-0/optimization-5/candidate.py",""
"refined","permute_copy","upstream-profile-2","intent","0","optimization","4","pass","0.007791999960318208","0.006215999834239483","1.2535392805832573","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/intent/repeat-0/optimization-4/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","optimization","5","pass","0.04484800063073635","0.046880001202225685","0.9566552790234812","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/optimization-5/candidate.py",""
"refined","exp_mean","upstream-profile-8","triton","0","optimization","3","pass","0.008000000147148967","0.012527999933809042","0.6385696192062981","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/triton/repeat-0/optimization-3/candidate.py",""
"refined","min","upstream-profile-4","intent","0","optimization","1","pass","0.016032000072300434","0.01470400020480156","1.0903155501225592","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/min/intent/repeat-0/optimization-1/candidate.py",""
"refined","exp_mean","upstream-profile-8","intent","0","optimization","3","pass","0.007840000092983246","0.01432000007480383","0.5474860371528767","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/intent/repeat-0/optimization-3/candidate.py",""
"refined","permute_copy","upstream-profile-2","intent","0","optimization","5","pass","0.007183999987319112","0.00620800000615418","1.157216491655508","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/permute_copy/intent/repeat-0/optimization-5/candidate.py",""
"refined","min","upstream-profile-4","triton","0","optimization","2","pass","0.016032000072300434","0.01470400020480156","1.0903155501225592","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/min/triton/repeat-0/optimization-2/candidate.py",""
"refined","sum","upstream-profile-8","triton","0","optimization","1","pass","0.007855999981984496","0.010607999749481678","0.7405731681289257","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sum/triton/repeat-0/optimization-1/candidate.py",""
"refined","exp_mean","upstream-profile-8","triton","0","optimization","4","pass","0.007967999903485179","0.013344000093638897","0.5971222907352598","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/triton/repeat-0/optimization-4/candidate.py",""
"refined","sum","upstream-profile-8","intent","0","optimization","1","pass","0.007840000092983246","0.010592000093311071","0.7401812711401188","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sum/intent/repeat-0/optimization-1/candidate.py",""
"refined","symmetric_mm_and_abs_sum","upstream-profile-6","triton","0","optimization","1","pass","0.15134400129318237","0.07753599807620049","1.9519191736520265","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/symmetric_mm_and_abs_sum/triton/repeat-0/optimization-1/candidate.py",""
"refined","sigmoid","upstream-profile-8","triton","0","optimization","1","pass","0.00787200010381639","0.00787200010381639","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sigmoid/triton/repeat-0/optimization-1/candidate.py",""
"refined","sum","upstream-profile-8","triton","0","optimization","2","pass","0.007840000092983246","0.010607999749481678","0.7390648829310464","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sum/triton/repeat-0/optimization-2/candidate.py",""
"refined","exp_mean","upstream-profile-8","intent","0","optimization","4","pass","0.007840000092983246","0.01432000007480383","0.5474860371528767","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/intent/repeat-0/optimization-4/candidate.py",""
"refined","min","upstream-profile-4","intent","0","optimization","2","pass","0.01616000011563301","0.014576000161468983","1.1086717848941345","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/min/intent/repeat-0/optimization-2/candidate.py",""
"refined","sigmoid","upstream-profile-8","triton","0","optimization","2","pass","0.00672800000756979","0.007840000092983246","0.8581632560937481","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sigmoid/triton/repeat-0/optimization-2/candidate.py",""
"refined","sum","upstream-profile-8","intent","0","optimization","2","pass","0.007840000092983246","0.010607999749481678","0.7390648829310464","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sum/intent/repeat-0/optimization-2/candidate.py",""
"refined","exp_mean","upstream-profile-8","intent","0","optimization","5","pass","0.007840000092983246","0.014312000013887882","0.5477920685701212","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/intent/repeat-0/optimization-5/candidate.py",""
"refined","sum","upstream-profile-8","triton","0","optimization","3","pass","0.007840000092983246","0.010607999749481678","0.7390648829310464","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sum/triton/repeat-0/optimization-3/candidate.py",""
"refined","exp_mean","upstream-profile-8","triton","0","optimization","5","pass","0.007840000092983246","0.014367999974638224","0.5456570230249218","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp_mean/triton/repeat-0/optimization-5/candidate.py",""
